"CellId","AltFreq","AltPos","SepBF","Pval1","Pval2","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","MlpxRate","PrState1","Switch12","Switch21","ProbMlpx","PvalSep","PrBinSep","MinSampSize","Pswitch0_10","Pswitch10_20","Pswitch20_30","Pswitch30_40","Pswitch40_50","Pswitch50_60","Pswitch60_70","Pswitch70_80","Pswitch80_90","Pswitch90_100","Rule_5_5_5","PairId","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS75_Median","LS125_Median","LS200_Median","LS300_Median","LS500_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
"YKIC110411Loc_DoubleSound",1100,-6,222.8641,0.6002,0.1608,1,4.98e-31,6.67e-52,1.82e-41,"Mixture",1,0.4,0.72,0.36,0.59,0.24,0,0,21,7,2,2,1,0,1,0,0,3,3,TRUE,NA,0.128302213571192,0.057380305703107,0.92092171761985,2.81543454647832,0.116928667729114,0.46,0.16,0.14,0.06,0.08,0.06,0.02,0,0,0.02,0.0259923500107434,0.0196885603042981,0.00656529745808698,0.0948944296517106,0.361967730281728,0.719308744436661,0.862001952516826,0.609526509421075,2.22668102251719,1.93467945600957,0.105263157894737,0,0,0,0.0460526315789474,0.151315789473684,0.173245614035088,0.197368421052632,0.217105263157895,0.109649122807018,0.61,0.22,0.04
"YKIC110411Loc_DoubleSound",903,-6,112.3492,0.6254,0.1577,1,1.55e-23,1.01e-40,6.32e-32,"Mixture",1,0.48,0.6,0.27,0.52,0.46,0,0,19,2,3,3,3,2,4,2,0,4,2,TRUE,NA,0.257791376812799,0.0722020502184323,NA,1.68954813476549,NA,0.3,0.12,0.12,0.15,0.09,0.05,0.07,0.05,0.05,0,0.043166681044004,0.207952276496346,0.0535290138596122,0.160229921887975,0.0221522719116076,0.737678745557967,0.835629975270459,0.0724111724731131,2.27198008884356,0.587920898496719,0.08,0.0766666666666667,0.0333333333333333,0.0483333333333333,0.05,0.0616666666666667,0.113333333333333,0.16,0.296666666666667,0.08,0.94,0.38,0.19
"YKIC080311Loc_DoubleSound",1100,24,64.284,0.2013,0.1463,1,8.04e-14,3.3e-14,1.26e-12,"Mixture",1,0.17,0.8,0.26,0.35,0.08,0,0,9,3,11,0,0,0,0,0,0,0,0,TRUE,NA,0.0384169642311082,0.0198980869741643,0.219356223167793,8.84969174373302,0.706253452330223,0.76,0.11,0.04,0.05,0,0,0.02,0.02,0,0,0.00845400117781047,0.0103134599015148,0.0230392865112965,0.117301618380084,0.486689540735768,0.962329006292702,0.964025522559479,0.748233786337609,13.4954214442717,1.47769635396922,0.0595238095238095,0.0833333333333333,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.714285714285714,0.17,0.05,0.04
"YKIC102811_1Loc_DoubleSound",500,6,4.5706,0.1172,0.132,1,2.34e-13,1.76e-15,2.44e-12,"Mixture",1,0.21,0.85,0.2,0.33,0.13,0.05,0.18,7,1,13,4,2,0,0,0,0,0,0,TRUE,NA,0.0522673413543288,0.0345214276378654,0.145828005349174,9.21799553722973,2.03868683292583,0.75,0.19,0.04,0.01,0,0.01,0,0,0,0,0.0896378500524198,0.0417957673240004,0.074328682951485,0.0719149775296293,0.0245966756824954,0.941246045930351,0.942301069376263,0.0289774235906305,23.0956721773515,2.97179272985785,0.1,0,0,0,0,0,0,0,0,0.9,0.08,0.02,0
"YKIC140501Loc_DoubleSound",500,24,42.6972,0.1552,0.1171,0.999999999,5.6e-10,5.97e-14,1.68e-11,"Mixture",0.999999999,0.44,0.68,0.21,0.22,0.39,0,0,8,1,0,3,1,1,1,2,1,0,0,TRUE,2,0.352253603100041,0.0656309768567802,0.34405285997942,1.17878814816486,1.119858550052,0.25,0.08,0.09,0.15,0.09,0.06,0.08,0.12,0.06,0.02,0.103910406924374,0.111483912791734,0.0887787042409322,0.0214942974452589,0.00872659070092172,0.656550864555671,0.726486408041431,0.0176726714635823,2.13622395030871,1.34788288301134,0.3,0,0,0,0.0075,0.1025,0.17,0.31,0.11,0,1.51,0.69,0.38
"YKIC140501Loc_DoubleSound",500,6,23.0292,0.1994,0.449,0.999999947,3.56e-08,2.96e-11,1.69e-08,"Mixture",0.999999947,0.29,0.53,0.29,0.31,0.16,0,0,10,1,3,3,1,2,1,0,0,0,0,TRUE,2,0.0580789295216799,0.0320188523588821,0.573634827081991,2.6141575045546,0.595303193982819,0.54,0.13,0.04,0.06,0.03,0.08,0.06,0,0.04,0.02,0.0354553572975764,0.0147899941996201,0.0185772124401776,0.197361600179509,0.0507861640379252,0.47940134109326,0.991839163733134,0.040951682007429,1.38946192406501,1.05845724894276,0.272727272727273,0,0.0659090909090909,0.115909090909091,0.0659090909090909,0.0886363636363636,0.0272727272727273,0,0,0.363636363636364,0.65,0.36,0.14
"YKIC140501Loc_DoubleSound",500,24,43.2493,0.1532,0.226,0.999999933,5.82e-08,5.65e-10,8.59e-09,"Mixture",0.999999933,0.24,0.34,0.35,0.32,0.1,0,0,8,2,4,2,1,1,0,0,0,0,0,TRUE,1,0.163134035677191,0.0734105087533772,0.706727812507958,2.63163405316982,0.240468679396617,0.39,0.16,0.16,0.16,0.04,0.03,0.02,0.03,0.01,0,0.0298902343957682,0.0449845975875826,0.0549018484993917,0.0867582670762032,0.0927147382624171,0.192946534289881,0.148956169548628,0.925034072076776,2.22340953903106,1.26779951916636,0.025,0.4975,0.0775,0,0,0,0.03,0.07,0,0.3,0.76,0.23,0.07
"YKIC140501Loc_DoubleSound",1632,24,9.7524,0.306,0.1177,0.999999774,1.61e-07,3.89e-09,6.11e-08,"Mixture",0.999999774,0.34,0.38,0.3,0.29,0.24,0,0,11,0,3,3,3,4,0,0,0,0,0,TRUE,2,0.0364315200765787,0.0222198857350715,0.143365366234193,10.8462287307936,0.680623202217018,0.79,0.05,0.03,0,0.02,0.03,0.03,0.02,0,0.03,0.387096405175875,0.00474076567042838,0.0549658053395353,0.0104970261664589,0.124206239960241,0.0261402794339421,0.0167662983648488,0.94368040597299,1.88798619890157,1.34607884090179,0.538461538461538,0,0.00769230769230769,0.0230769230769231,0.0423076923076923,0.00384615384615385,0,0,0,0.384615384615385,0.39,0.24,0.11
"YKIC140124Loc_DoubleSound",500,24,22.8664,0.4465,0.2615,0.999999594,4.03e-07,2.01e-10,3.02e-09,"Mixture",0.999999594,0.82,0.22,0.47,0.33,0.97,0,0,10,0,0,0,0,1,0,2,5,10,11,TRUE,2,0.0846245578569715,0.0508492029993075,0.346128917062178,6.11333487348602,0.164039663989432,0.58,0.32,0.06,0.01,0,0.01,0,0.01,0.01,0,0.28932660021144,0.072258449628704,0.0401483334943828,0.00469754957018629,0.0696400263582827,0.112439192587751,0.107632541523973,0.877127086013613,14.0565177500958,3.7377507033505,0.228448275862069,0.530172413793103,0,0,0,0,0,0.0021551724137931,0.210129310344828,0.0290948275862069,0.22,0.07,0.03
"YKIC072611Loc_DoubleSound",500,-6,5.2763,0.2393,0.4316,0.999999293,1.93e-07,3.76e-11,5.13e-07,"Mixture",0.999999293,0.24,0.58,0.29,0.33,0.12,0.03,0.12,5,1,3,1,0,0,0,0,0,0,0,TRUE,NA,0.0648902903534475,0.0289791207519703,0.480828306016625,4.47226404177742,0.410865864289755,0.58,0.18,0.08,0.06,0.03,0.03,0.02,0.02,0,0,0.0942776077680813,0.0402097698576305,0.0379836655611965,0.0402623173598546,0.0637996971039844,0.836535604656207,0.863216524151663,0.0314828118444093,1.66318667786857,1.12520658696498,0.4,0,0,0,0,0,0,0,0.525,0.075,0.45,0.16,0.06
"YKIC072611Loc_DoubleSound",609,-6,18.8861,0.2995,0.4236,0.99999928,5.02e-07,2.95e-09,2.16e-07,"Mixture",0.99999928,0.34,0.63,0.34,0.38,0.23,0,0,5,1,2,2,0,0,1,1,0,0,0,TRUE,NA,0.153946114306056,0.0627093792749288,0.676743809814938,2.5618060437863,0.436537426395686,0.4,0.18,0.14,0.12,0.03,0.04,0.03,0.05,0.01,0,0.0221618382816961,0.0118387482161268,0.0133853055045085,0.0518223968264835,0.334689427160148,0.669873956187923,0.719977155877952,0.305738050748752,1.75259885829944,1.17970844467984,0.142857142857143,0,0.0714285714285714,0.214285714285714,0,0,0.220238095238095,0.208333333333333,0.00595238095238095,0.136904761904762,0.58,0.25,0.12
"YKIC110211Loc_DoubleSound",1100,-24,8.1737,0.1362,0.1256,0.999997358,2.09e-06,2.38e-08,5.25e-07,"Mixture",0.999997358,0.18,0.36,0.31,0.25,0.05,0.02,0.03,10,3,8,0,0,0,0,0,0,0,0,TRUE,NA,0.0373502119567784,0.0122645450850498,0.174680788507617,7.556953678529,1.02666307621636,0.73,0.1,0.08,0.04,0.03,0.02,0,0,0,0,0.0162724826512566,0.291982512823394,0.0274288085144103,0.0346399627475086,0.0161670861068122,0.0939496770916135,0.0296322581665123,0.932740091502057,1.82297409074901,1.12783139399242,0.511363636363636,0.125,0,0,0,0,0,0,0.00757575757575758,0.356060606060606,0.22,0.06,0
"YKIC111011Loc_DoubleSound",1100,-6,34.6761,0.4382,0.394,0.999996869,2.51e-06,4.25e-11,6.24e-07,"Mixture",0.999996869,0.26,0.59,0.33,0.41,0.11,0,0,5,3,3,1,0,2,0,0,0,0,0,TRUE,NA,0.21436404271283,0.151231586583189,NA,2.13111178603779,NA,0.22,0.25,0.19,0.07,0.1,0.05,0.05,0.02,0.05,0,0.012987199846329,0.00519422737819274,0.010856088180353,0.0255906248063945,0.548688008551984,0.630538367199918,0.781602617441403,0.195650613074841,1.8387773661344,1.30903167390532,0,0.162037037037037,0.138888888888889,0.0185185185185185,0.0138888888888889,0.143518518518519,0.166666666666667,0.0972222222222222,0.259259259259259,0,0.76,0.4,0.16
"YKIC092311_1Loc_DoubleSound",609,24,112.0442,0.5168,0.5021,3.21e-06,0.999996346,2.53e-10,4.49e-07,"Average",0.999996346,0.8,0.29,0.47,0.26,0.96,0,0,7,0,0,0,0,0,0,2,0,1,4,TRUE,NA,0.435946103708636,0.456032370905766,0.188195110442706,1.46295677451704,1.14090929111288,0.08,0.15,0.1,0.1,0.19,0.11,0.11,0.05,0.1,0.01,0.0365826091710049,0.11506490321373,0.110613187383888,0.0307996631927669,0.0130507111674398,0.416004937557231,0.335871603276696,0.64005533272101,2.23013351815274,1.38996785125834,0,0.0297619047619048,0.178571428571429,0.25,0.160714285714286,0.0952380952380952,0.160714285714286,0.101190476190476,0.0238095238095238,0,1.18,0.71,0.29
"YKIC110911Loc_DoubleSound",500,-6,56.5435,0.4268,0.5858,0.999991983,3.21e-06,2.96e-08,4.78e-06,"Mixture",0.999991983,0.29,0.87,0.17,0.34,0.21,0,0,8,0,2,12,0,3,0,0,0,0,0,TRUE,NA,0.139359117980437,0.0774633769415426,0.87038434767052,2.9054707068381,0.237038153821544,0.39,0.23,0.12,0.08,0.06,0.05,0.02,0,0.03,0.02,0.170831309060355,0.0153128614444367,0.0112903580744447,0.168985766479871,0.0903594785597598,0.845782367784582,0.90897070581085,0.0647906840724258,4.80150913806398,0.580955103720444,0.0588235294117647,0,0,0.0147058823529412,0.0269607843137255,0.0367647058823529,0.0686274509803922,0.174019607843137,0.196078431372549,0.424019607843137,0.6,0.28,0.09
"YKIC140501Loc_DoubleSound",1632,6,3.8098,0.2183,0.454,0.999990807,4.1e-07,4.77e-08,8.74e-06,"Mixture",0.999990807,0.37,0.28,0.33,0.23,0.29,0.01,0,6,0,3,3,3,5,3,0,0,0,0,TRUE,2,0.13833658084665,0.0233469091948609,0.442878187465422,2.17250876376123,0.829073452911044,0.44,0.1,0.12,0.06,0.08,0.09,0.08,0.03,0,0,0.015811921472736,0.0191896822469439,0.0329896033794157,0.0344615473074743,0.130215969941297,0.51290425124588,0.00579953176139097,0.59413714478905,2.06614813619469,1.48483650122371,0.411764705882353,0,0,0,0.0470588235294118,0.197058823529412,0.139705882352941,0.142647058823529,0.0617647058823529,0,0.81,0.37,0.11
"YKIC072811Loc_DoubleSound",903,24,3.3144,0.1292,0.456,2.35e-06,2.06e-09,0.999989894,7.76e-06,"Outside",0.999989894,0.43,0.9,0.16,0.39,0.42,0,0.01,10,0,0,0,7,5,1,0,0,0,0,TRUE,NA,0.0100808608581723,0.0073531985398834,0.0305009011434038,66.2680102501365,9.39273942098319,1,0,0,0,0,0,0,0,0,0,0.0150709892481861,0.182617242524013,0.0198005291408806,0.0596344997886946,0.015756359061701,0.976814341216125,0.97684030811213,0.974764545021033,390.475558195466,149.881827396051,0,0,0,0,0,0,0,0,0,1,0,0,0
"YKIC090211_1Loc_DoubleSound",609,6,105.1162,0.3155,0.1167,0.999973912,2.61e-05,4.16e-16,2.15e-10,"Mixture",0.999973912,0.35,0.23,0.44,0.47,0.15,0,0,14,10,2,1,3,1,2,2,2,3,0,TRUE,NA,0.136770853921663,0.0585503383388815,0.745955733180333,3.25112459549095,0.321780271044297,0.45,0.21,0.13,0.07,0.04,0.04,0.01,0.04,0.01,0,0.0391754323864508,0.0543916310777659,0.00632609612041421,0.349666324897708,0.0740662194646993,0.39119694183194,0.0606409612387668,0.435769864600691,2.33440648456828,1.84745833822635,0.346153846153846,0.0769230769230769,0.0272435897435897,0.0769230769230769,0.243589743589744,0.0528846153846154,0.0625,0.0913461538461538,0.0224358974358974,0,0.47,0.15,0.06
"YKIC140220Loc_DoubleSound",500,6,14.187,0.3643,0.266,0.999952872,2.4e-05,8.99e-10,2.32e-05,"Mixture",0.999952872,0.33,0.59,0.28,0.35,0.24,0,0,22,0,2,7,8,3,0,0,0,0,0,TRUE,1,0.0971430086641332,0.0486475209824268,0.710938036999313,3.5300714553001,0.451968534801175,0.5,0.21,0.06,0.04,0.04,0.01,0.04,0.05,0.03,0.02,0.0938919689218935,0.0297803402996123,0.123196488073375,0.0244488256778227,0.0247491756009254,0.54721554246434,0.916529453530438,0.0364310106184614,2.0461895696939,1.13404556979251,0.25,0,0.03125,0.16875,0.05,0,0.0275,0.0225,0,0.45,0.74,0.45,0.26
"YKIC090111_1Loc_DoubleSound",1100,-6,176.31,0.1543,0.1752,1.91e-05,0.999950544,2.14e-07,3.01e-05,"Average",0.999950544,0.48,0.88,0.25,0.52,0.43,0,0,9,0,0,4,4,0,0,2,2,0,1,TRUE,NA,0.141349183510769,0.0963011185929828,0.448856799376266,3.2873282477486,0.699432662755822,0.32,0.29,0.14,0.1,0.08,0.02,0.03,0.01,0.01,0,0.0156581320135445,0.0213120052450494,0.0944458203478545,0.0927456192317788,0.0570941916969384,0.668726416399388,0.66697440294548,0.742798064719381,4.62429148992767,3.75928306877625,0,0,0,0,0.0833333333333333,0.0993589743589744,0.455128205128205,0.362179487179487,0,0,0.53,0.19,0.05
"YKIC140221Loc_DoubleSound",1100,-6,54.0693,0.2926,0.8532,0.99994971,5.03e-05,1.61e-11,1.99e-09,"Mixture",0.99994971,0.51,0.59,0.48,0.48,0.51,0,0,37,0,0,3,11,10,16,11,5,0,0,TRUE,1,0.241774312791177,0.0985883665465386,NA,1.83708847640835,NA,0.27,0.16,0.16,0.11,0.11,0.07,0.06,0.05,0.01,0,0.0165679963120261,0.0801210259501534,0.00169510211724583,0.0636672276333543,0.464461324062163,0.612415334136443,0.872778358544357,0.367436548063089,2.33789641456815,1.53782528857555,0,0.0834821428571429,0.114285714285714,0.158482142857143,0.10625,0.0375,0.0276785714285714,0.0696428571428571,0.262946428571429,0.139732142857143,1.07,0.43,0.16
"YKIC140605Loc_DoubleSound",500,6,14.9083,0.3277,0.1282,0.999908475,6.3e-05,2.32e-07,2.83e-05,"Mixture",0.999908475,0.29,0.32,0.37,0.27,0.19,0,0,7,1,0,4,0,0,0,0,0,0,0,TRUE,1,0.11305282137381,0.0545998723219422,0.71287652073879,3.52762327435868,0.196113521872544,0.46,0.23,0.13,0.09,0.02,0.03,0.01,0.02,0.01,0,0.0350922369829728,0.0384814514515162,0.0570705597311076,0.158580689623552,0.0177804683365639,0.144716455879112,0.136133190900574,0.938638071984769,19.4073370640968,4.64578371258738,0,0.8,0,0,0,0,0,0,0.005,0.195,0.61,0.15,0.05
"PSIC111010Loc_DoubleSound",609,24,8.285,0.4966,0.7323,0.999889755,4.05e-05,5.62e-06,6.41e-05,"Mixture",0.999889755,0.24,0.32,0.36,0.28,0.12,0.02,0.07,6,1,5,2,2,0,0,0,0,0,0,TRUE,NA,0.236593744191127,0.0796423540848673,0.46221681552278,1.78932764417371,1.01411575214124,0.32,0.12,0.17,0.07,0.11,0.12,0,0.06,0.02,0.01,0.0264814592831623,0.0314530913642858,0.00972620135607671,0.048170105868545,0.0971901502617646,0.309340450930466,0.273955159603186,0.687078697423681,2.35731270197634,0.910244406856275,0.025,0.175,0.2625,0.204166666666667,0.0333333333333333,0.0291666666666667,0.116666666666667,0.0541666666666667,0.0791666666666667,0.0208333333333333,0.9,0.43,0.15
"YKIC090211_1Loc_DoubleSound",500,24,45.97,0.379,0.2341,0.999816657,6.52e-05,3.26e-08,0.000118099,"Mixture",0.999816657,0.46,0.21,0.25,0.26,0.43,0,0,12,0,0,3,6,2,3,2,1,1,0,TRUE,NA,0.159586246111657,0.0800512405968759,0.558627226236677,2.82400005082489,0.362387736674043,0.33,0.23,0.2,0.11,0.03,0.04,0.01,0.01,0.04,0,0.0457667309452552,0.00764117578632776,0.023090454560533,0.0354633350420091,0.605855533092952,0.244695059978971,0.124779540906233,0.39921298617009,3.08573658233837,1.61484153293595,0.0902777777777778,0.333333333333333,0.145833333333333,0.134259259259259,0.148148148148148,0.0509259259259259,0.0671296296296296,0.0300925925925926,0,0,0.63,0.22,0.07
"PSIC110210Loc_DoubleSound",609,6,14.6896,0.1827,0.1548,0.999816161,0.000105787,3.87e-06,7.42e-05,"Mixture",0.999816161,0.42,0.35,0.38,0.27,0.38,0,0,8,0,1,1,2,3,1,1,0,0,0,TRUE,NA,0.0479162956857942,0.0320893013107228,0.772200020955962,4.254036940627,0.300470152958108,0.64,0.07,0.11,0.06,0.04,0.02,0,0.04,0.01,0.01,0.0295777525803658,0.0261945777702272,0.145493873084642,0.0477166971340688,0.0619062975101305,0.084155661116087,0.0601539156269572,0.852907039946169,9.79255216572773,2.58239752133281,0.694444444444444,0.0833333333333333,0,0,0,0,0,0.0462962962962963,0.175925925925926,0,0.46,0.18,0.09
"YKIC090211_1Loc_DoubleSound",500,6,110.9145,0.1851,0.1177,0.999759687,0.00016048,6.13e-08,7.98e-05,"Mixture",0.999759687,0.41,0.19,0.31,0.39,0.26,0,0,14,8,1,2,1,0,2,0,2,1,3,TRUE,NA,0.129379820125961,0.0430425775034084,0.890355100260013,2.76522543392815,0.0596811798097636,0.47,0.15,0.13,0.11,0.06,0.03,0.03,0.01,0.01,0,0.0145043065734011,0.00953868776563715,0.0248554831151634,0.0921140450284062,0.0912646744953839,0.198247335949645,0.0441180492508784,0.544883063422137,2.49626923318981,1.38326941015287,0.429166666666667,0.0708333333333333,0.0395833333333333,0.0375,0.0729166666666667,0.195833333333333,0.0708333333333333,0.075,0.00833333333333333,0,0.6,0.18,0.06
"YKIC140219Loc_DoubleSound",1100,-6,26.1347,0.4487,0.4044,0.999731701,0.000244507,2.54e-09,2.38e-05,"Mixture",0.999731701,0.6,0.57,0.41,0.38,0.7,0,0,11,0,1,1,1,4,3,1,4,1,3,TRUE,2,0.338780402772272,0.135878923628417,0.278977553702566,1.37220032158206,1.36074827299593,0.19,0.12,0.14,0.15,0.1,0.04,0.14,0.05,0.07,0,0.606028323102542,0.0097451317059676,0.00351739524743791,0.0155459770896039,0.0189130479480386,0.587581492124345,0.688731056950637,0.0751537085419277,1.91779052839565,1.81837289192241,0.301315789473684,0.0144736842105263,0.00921052631578947,0.0394736842105263,0.0592105263157895,0.1,0.213157894736842,0.197368421052632,0.0657894736842105,0,1.73,0.84,0.43
"PSIC111710Loc_DoubleSound",500,-6,8.856,0.9124,0.4284,5.2e-05,7.46e-06,0.999730247,0.000210322,"Outside",0.999730247,0.33,0.92,0.15,0.39,0.29,0,0.02,27,0,0,7,11,0,0,0,0,0,0,TRUE,NA,0.0959719586308243,0.0473262120456116,0.629092753683554,3.79169698345178,0.159750307088375,0.51,0.23,0.12,0.1,0.02,0,0.02,0,0,0,0.686871871771225,0.0167965637534779,0.00734092156889091,0.0211555098267508,0.021127037487679,0.926778543203316,0.925217045843253,0.940285306710831,22.2851471585545,19.8659333860221,0,0,0,0,0,0,0,0,0.0347222222222222,0.965277777777778,0.46,0.05,0.02
"PSIC051111Loc_DoubleSound",903,-24,61.9521,0.3705,0.1422,0.999633556,0.000366443,1.17e-11,9.41e-10,"Mixture",0.999633556,0.27,0.49,0.31,0.35,0.11,0,0,9,4,4,1,2,2,0,1,0,0,0,TRUE,NA,0.263753261011587,0.131476327862008,NA,1.7833530092184,NA,0.2,0.22,0.13,0.11,0.11,0.06,0.07,0.04,0.05,0.01,0.0214989601709989,0.0140970818111676,0.066709730729971,0.293165226672041,0.0237229923014674,0.564860137168595,0.815178629768622,0.20238968803258,1.51578741573995,1.1894497339698,0,0.136904761904762,0.110119047619048,0.0803571428571429,0.136904761904762,0.0833333333333333,0.113095238095238,0.130952380952381,0.172619047619048,0.0357142857142857,0.83,0.44,0.2
"YKIC100111_1Loc_DoubleSound",500,-24,31.1806,0.1218,0.2141,0.000110218,0.999346841,4.03e-06,0.000538915,"Average",0.999346841,0.59,0.76,0.22,0.37,0.63,0,0,6,0,0,0,0,1,3,6,0,1,0,TRUE,NA,0.260404358224954,0.25316858332573,NA,2.07004797152366,NA,0.2,0.19,0.24,0.17,0.06,0.07,0.01,0.04,0.02,0,0.0575172738431485,0.244152723118119,0.0164790794946039,0.0381303385271532,0.067466222956721,0.625939373286879,0.624053498524562,NA,5.74128963378362,NA,0,0,0,0,0,0.34469696969697,0.5,0.15530303030303,0,0,0.9,0.29,0.09
"YKIC140220Loc_DoubleSound",1988,-6,14.4894,0.3224,0.2403,0.999309547,0.000323507,3.53e-08,0.000366911,"Mixture",0.999309547,0.55,0.23,0.29,0.26,0.6,0.03,0.01,14,0,0,2,5,3,8,6,7,0,0,TRUE,2,0.090302706951891,0.0552321618305545,0.35320029420393,4.78590760028313,0.621953174255214,0.52,0.25,0.09,0.07,0.01,0.01,0.03,0,0.02,0,0.477016072182157,0.0585684837786993,0.0529964748803061,0.00481908672947292,0.0448573285518332,0.276485418484243,0.0640264141368688,0.277273348692294,1.82260137000906,1.54659736756396,0.329838709677419,0.0459677419354839,0.204032258064516,0.125,0.00483870967741936,0,0,0,0,0.290322580645161,0.45,0.17,0.1
"YKIC110411_1Loc_DoubleSound",903,6,13.5637,0.3679,0.5124,0.999209722,0.000648473,8.96e-08,0.000141715,"Mixture",0.999209722,0.43,0.3,0.23,0.25,0.38,0,0,18,0,0,2,10,10,3,2,1,0,0,TRUE,NA,0.0623253901828626,0.0330415318859287,0.577962161941225,3.22457106118279,0.514642926680504,0.57,0.12,0.09,0.06,0.03,0.07,0.03,0.02,0.01,0,0.0043334589477053,0.0361373437262403,0.0730329895357047,0.366060628215054,0.0303376620655342,0.463631153555111,0.0377607940665452,0.841677937460306,1.66688079926489,1.30956251328986,0.357142857142857,0.056547619047619,0.0505952380952381,0.0133928571428571,0.03125,0.0476190476190476,0.0863095238095238,0.0818452380952381,0.186011904761905,0.0892857142857143,0.41,0.18,0.06
"YKIC140221Loc_DoubleSound",1100,24,36.4411,0.1038,0.1213,0.998766834,0.001165816,1.24e-09,6.73e-05,"Mixture",0.998766834,0.6,0.75,0.24,0.25,0.68,0,0,32,0,0,0,8,4,8,16,14,4,0,TRUE,1,0.318068824744673,0.106718781770435,0.562588071474866,1.44223413577846,1.12443472370667,0.24,0.16,0.08,0.07,0.05,0.17,0.1,0.05,0.06,0.02,0.0125242419189768,0.0251331539951974,0.0487186788159189,0.526874270955461,0.0138276087338618,0.636326581167277,0.875920469987037,0.739949214026107,1.66396954617051,1.48786651459609,0.0675925925925926,0.0189814814814815,0.0615740740740741,0.109722222222222,0.099537037037037,0.10462962962963,0.128240740740741,0.160648148148148,0.155092592592593,0.0939814814814815,1.01,0.66,0.28
"YKIC092311_1Loc_DoubleSound",903,-24,80.3143,0.2133,0.5075,0.000289383,0.998740269,8.79e-06,0.000961553,"Average",0.998740269,0.43,0.9,0.17,0.39,0.41,0,0,6,0,0,5,3,1,3,2,0,0,0,TRUE,NA,0.19861164848912,0.120784145288032,0.711319613494548,2.38908912909468,0.193589421947837,0.26,0.25,0.16,0.15,0.1,0.03,0.02,0.02,0.01,0,0.00447505264782304,0.00546079074592225,0.0706848164654431,0.265982660437187,0.19922640909106,0.72444998845562,0.636188660718517,0.878542329139022,3.83315434626728,2.8856234644088,0,0,0,0,0.0148809523809524,0.0773809523809524,0.389880952380952,0.157738095238095,0.25,0.110119047619048,0.58,0.2,0.06
"YKIC140501Loc_DoubleSound",500,6,31.7114,0.1941,0.1481,0.998367322,0.000806881,5.33e-05,0.000772457,"Mixture",0.998367322,0.44,0.28,0.24,0.18,0.38,0,0,10,0,0,1,6,1,0,2,1,0,0,TRUE,1,0.0651653643184093,0.0384491944905225,0.480426274242531,4.01384136237221,0.541937623841228,0.58,0.11,0.14,0.01,0.06,0.05,0,0.03,0,0.02,0.00348711505826336,0.0132701229372893,0.0411037709895691,0.155646614347651,0.139258135917038,0.0801149802858903,0.0473745240225167,0.867843223692958,2.33828472643016,0.870957528720581,0.545454545454545,0.0545454545454545,0.0363636363636364,0,0,0.025,0.102272727272727,0.0340909090909091,0.0977272727272727,0.104545454545455,0.47,0.22,0.06
"YKIC100111_1Loc_DoubleSound",903,-24,25.8854,0.1934,0.2137,0.997791325,0.000553078,2.34e-06,0.001653252,"Mixture",0.997791325,0.34,0.8,0.22,0.25,0.28,0,0,6,0,0,6,4,1,1,0,0,0,0,TRUE,NA,0.114244900402234,0.0363746155184363,0.649806236071005,2.60055898865191,0.498977268280668,0.49,0.14,0.1,0.09,0.03,0.03,0.08,0.02,0.02,0,0.0100821075340846,0.00510720345570734,0.0334383699683752,0.163245948715431,0.27548886278255,0.841087585191267,0.959405823790204,0.645935711685243,2.39730454797831,0.897982379364609,0,0.0486111111111111,0.121527777777778,0.0451388888888889,0.0243055555555556,0.0902777777777778,0.107638888888889,0.0625,0,0.5,0.5,0.22,0.12
"YKIC140321Loc_DoubleSound",500,24,15.6457,0.1024,0.204,0.997692129,0.000606073,0.000186905,0.001514893,"Mixture",0.997692129,0.37,0.22,0.31,0.22,0.33,0.01,0.03,10,0,1,3,7,3,1,0,0,0,0,TRUE,2,0.0877136956135753,0.0504693851003941,0.704401960902175,5.27855767814528,0.400688028247956,0.57,0.23,0.06,0.05,0.03,0.01,0.02,0.02,0.01,0,0.0286449459686443,0.253781943761088,0.0368426870549004,0.0339940597654035,0.042331279945219,0.0528838342545811,0.0476689392059609,0.751860688294117,3.20090047202654,0.794029121300852,0.666666666666667,0,0,0,0.0666666666666667,0,0.0533333333333333,0.095,0.0533333333333333,0.065,0.42,0.18,0.06
